#country+code,#country+name,#indicator+code,#indicator+name,#indicator+value+num,#date+year
IDN,Indonesia,64306,"Infants lacking immunization, measles (% of one-year-olds)",22,2010
IDN,Indonesia,64406,"Infants lacking immunization, DPT (% of one-year-olds)",3,2010
IDN,Indonesia,65606,Gross fixed capital formation (% of GDP),30.99940883,2010
IDN,Indonesia,68606,Gender Inequality Index (GII),0.484795901,2010
IDN,Indonesia,69206,Life expectancy at birth (years),68.15,2010
IDN,Indonesia,69706,Expected years of schooling (years),12.21447,2010
IDN,Indonesia,71406,Inequality-adjusted education index,0.46077896,2010
IDN,Indonesia,71506,Inequality-adjusted life expectancy index,0.61632,2010
IDN,Indonesia,71606,Inequality-adjusted income index,0.567302297,2010
IDN,Indonesia,73506,Overall loss in HDI due to inequality (%),17.71351919,2010
IDN,Indonesia,89006,"Maternal mortality ratio (deaths per 100,000 live births)",165,2010
IDN,Indonesia,99106,Net official development assistance received (% of GNI),0.189104,2010
IDN,Indonesia,100806,Forest area (% of total land area),52.12716042,2010
IDN,Indonesia,101606,Inequality in education (%),21.4,2010
IDN,Indonesia,101706,Inequality in income (%),14.8,2010
IDN,Indonesia,101806,Inequality in life expectancy (%),16.8,2010
IDN,Indonesia,103006,Mean years of schooling (years),7.4082582,2010
IDN,Indonesia,103206,Life expectancy index,0.740769231,2010
IDN,Indonesia,103606,Income index,0.665847766,2010
IDN,Indonesia,103706,Education index,0.586232773,2010
IDN,Indonesia,110806,"Net migration rate (per 1,000 people)",-0.635,2010
IDN,Indonesia,110906,"Unemployment, youth (% ages 15–24)",16.9,2010
IDN,Indonesia,111106,International inbound tourists (thousands),7003,2010
IDN,Indonesia,111306,Private capital flows (% of GDP),-3.219243,2010
IDN,Indonesia,112506,"Suicide rate, male (per 100,000 people)",4.8,2010
IDN,Indonesia,112606,"Suicide rate, female (per 100,000 people)",1.9,2010
IDN,Indonesia,120606,"Life expectancy at birth, female (years)",70.285,2010
IDN,Indonesia,121106,"Life expectancy at birth, male (years)",66.122,2010
IDN,Indonesia,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),43.769,2010
IDN,Indonesia,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),7.328,2010
IDN,Indonesia,123306,"Expected years of schooling, female (years)",12.3103,2010
IDN,Indonesia,123406,"Expected years of schooling, male (years)",12.126,2010
IDN,Indonesia,123506,"Estimated gross national income per capita, female (2011 PPP $)",5337.686606,2010
IDN,Indonesia,123606,"Estimated gross national income per capita, male (2011 PPP $)",11034.94206,2010
IDN,Indonesia,127606,Domestic credit provided by financial sector (% of GDP),34.18243851,2010
IDN,Indonesia,132706,Population ages 65 and older (millions),11.7617,2010
IDN,Indonesia,132806,Population under age 5 (millions),23.7931,2010
IDN,Indonesia,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",40.80604,2010
IDN,Indonesia,133206,Exports and imports (% of GDP),46.7013,2010
IDN,Indonesia,135006,Coefficient of human inequality,17.66666667,2010
IDN,Indonesia,136706,GDP per capita (2011 PPP $),8433.497357,2010
IDN,Indonesia,136906,"Human Development Index (HDI), female",0.631900278,2010
IDN,Indonesia,137006,"Human Development Index (HDI), male",0.684069089,2010
IDN,Indonesia,137506,Human Development Index (HDI),0.661265693,2010
IDN,Indonesia,137906,Gender Development Index (GDI),0.923737513,2010
IDN,Indonesia,138806,Inequality-adjusted HDI (IHDI),0.544132268,2010
IDN,Indonesia,140606,"Unemployment, total (% of labour force)",5.6,2010
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),8210.188345,2010
IDN,Indonesia,143306,"Gross domestic product (GDP), total (2011 PPP $ billions)",2045.32655,2010
IDN,Indonesia,147206,International student mobility (% of total tertiary enrolment),-0.5663,2010
IDN,Indonesia,147906,Youth not in school or employment (% ages 15-24),26.65,2010
IDN,Indonesia,148206,Labour force participation rate (% ages 15 and older),67.9,2010
IDN,Indonesia,148306,Employment to population ratio (% ages 15 and older),64.1,2010
IDN,Indonesia,149206,Government expenditure on education (% of GDP),2.81227994,2010
IDN,Indonesia,150606,Employment in agriculture (% of total employment),39.2,2010
IDN,Indonesia,150706,Employment in services (% of total employment),42.2,2010
IDN,Indonesia,153706,Working poor at PPP$3.10 a day (% of total employment),45,2010
IDN,Indonesia,163906,Renewable energy consumption (% of total final energy consumption),37.75342034,2010
IDN,Indonesia,164406,Adjusted net savings (% of GNI),11.03008881,2010
IDN,Indonesia,169706,Total unemployment rate (female to male ratio),1.254901961,2010
IDN,Indonesia,169806,Youth unemployment rate (female to male ratio),1.049689441,2010
IDN,Indonesia,170006,Concentration index (exports) (value),0.155120507,2010
IDN,Indonesia,174206,"Total debt service (% of exports of goods, services and primary income)",18.72749458,2010
IDN,Indonesia,174306,Fossil fuel energy consumption (% of total energy consumption),67.15478782,2010
IDN,Indonesia,174406,Carbon dioxide emissions (kg per 2011 PPP $ of GDP),0.209629268,2010
IDN,Indonesia,175006,Female share of employment in senior and middle management (%),19.2,2010
IDN,Indonesia,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",38.28,2010
IDN,Indonesia,175206,"Antenatal care coverage, at least one visit (%)",92.7,2010
IDN,Indonesia,175506,"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",61,2010
IDN,Indonesia,177106,Population using improved drinking-water sources (%),84.78541945,2010
IDN,Indonesia,177206,Population using improved sanitation facilities (%),60.49382522,2010
IDN,Indonesia,177706,Survival rate to the last grade of lower secondary general education (%),94.72356,2010
IDN,Indonesia,178306,Gross capital formation (% of GDP),32.88012145,2010
IDN,Indonesia,179406,Skilled labour force (% of labour force),31.7,2010
IDN,Indonesia,179706,Ratio of education and health expenditure to military expenditure,10.14391334,2010
IDN,Indonesia,181206,Proportion of births attended by skilled health personnel (%),79.8,2010
IDN,Indonesia,181706,Rural population with access to electricity (%),89.39,2010
IDN,Indonesia,181806,Current health expenditure (% of GDP),3.45247,2010
IDN,Indonesia,182106,"Malaria incidence (per 1,000 people at risk)",21.041,2010
IDN,Indonesia,182206,"Tuberculosis incidence (per 100,000 people)",415,2010
IDN,Indonesia,69206,Life expectancy at birth (years),67.964,2009
IDN,Indonesia,69706,Expected years of schooling (years),12.12425,2009
IDN,Indonesia,103006,Mean years of schooling (years),7.3526564,2009
IDN,Indonesia,103206,Life expectancy index,0.737907692,2009
IDN,Indonesia,103606,Income index,0.657642468,2009
IDN,Indonesia,103706,Education index,0.581873269,2009
IDN,Indonesia,137506,Human Development Index (HDI),0.656054771,2009
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),7776.109788,2009
IDN,Indonesia,69206,Life expectancy at birth (years),67.775,2008
IDN,Indonesia,69706,Expected years of schooling (years),11.66271,2008
IDN,Indonesia,103006,Mean years of schooling (years),7.117113211,2008
IDN,Indonesia,103206,Life expectancy index,0.735,2008
IDN,Indonesia,103606,Income index,0.65274439,2008
IDN,Indonesia,103706,Education index,0.561201274,2008
IDN,Indonesia,137506,Human Development Index (HDI),0.645728138,2008
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),7528.008676,2008
IDN,Indonesia,69206,Life expectancy at birth (years),67.581,2007
IDN,Indonesia,69706,Expected years of schooling (years),11.66167,2007
IDN,Indonesia,103006,Mean years of schooling (years),7.074338809,2007
IDN,Indonesia,103206,Life expectancy index,0.732015385,2007
IDN,Indonesia,103606,Income index,0.645086673,2007
IDN,Indonesia,103706,Education index,0.559746571,2007
IDN,Indonesia,137506,Human Development Index (HDI),0.641765806,2007
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),7155.890828,2007
IDN,Indonesia,69206,Life expectancy at birth (years),67.386,2006
IDN,Indonesia,69706,Expected years of schooling (years),10.98249,2006
IDN,Indonesia,103006,Mean years of schooling (years),7.851442119,2006
IDN,Indonesia,103206,Life expectancy index,0.729015385,2006
IDN,Indonesia,103606,Income index,0.63761752,2006
IDN,Indonesia,103706,Education index,0.566783904,2006
IDN,Indonesia,137506,Human Development Index (HDI),0.641069056,2006
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),6810.663627,2006
IDN,Indonesia,23806,Population with at least some secondary education (% ages 25 and older),43.27655,2005
IDN,Indonesia,23906,"Population with at least some secondary education, female (% ages 25 and older)",34.76709091,2005
IDN,Indonesia,24006,"Population with at least some secondary education, male (% ages 25 and older)",45.19987273,2005
IDN,Indonesia,24106,"Mean years of schooling, female (years)",6.7152,2005
IDN,Indonesia,24206,"Mean years of schooling, male (years)",7.6227,2005
IDN,Indonesia,27706,"Carbon dioxide emissions, per capita (tonnes)",1.508480596,2005
IDN,Indonesia,31706,Share of seats in parliament (% held by women),11.27272727,2005
IDN,Indonesia,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",52.02,2005
IDN,Indonesia,43006,Vulnerable employment (% of total employment),59,2005
IDN,Indonesia,43606,"Internet users, total (% of population)",3.60202476,2005
IDN,Indonesia,44206,Total population (millions),226.71273,2005
IDN,Indonesia,45106,Urban population (%),45.9,2005
IDN,Indonesia,46006,Mobile phone subscriptions (per 100 people),20.6914,2005
IDN,Indonesia,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",20.41336,2005
IDN,Indonesia,47906,Median age (years),25.523,2005
IDN,Indonesia,48706,"Labour force participation rate (% ages 15 and older), female",49.9,2005
IDN,Indonesia,48806,"Labour force participation rate (% ages 15 and older), male",85.2,2005
IDN,Indonesia,49006,Sex ratio at birth (male to female births),1.05,2005
IDN,Indonesia,52606,"Remittances, inflows (% of GDP)",1.89584,2005
IDN,Indonesia,53506,"Foreign direct investment, net inflows (% of GDP)",2.91611,2005
IDN,Indonesia,57206,"Mortality rate, infant (per 1,000 live births)",33.5,2005
IDN,Indonesia,57506,"Mortality rate, under-five (per 1,000 live births)",41.5,2005
IDN,Indonesia,57806,"Mortality rate, female adult (per 1,000 people)",162.12,2005
IDN,Indonesia,57906,"Mortality rate, male adult (per 1,000 people)",217.647,2005
IDN,Indonesia,58006,"HIV prevalence, adult (% ages 15-49)",0.2,2005
IDN,Indonesia,63106,Population ages 15–64 (millions),147.73,2005
IDN,Indonesia,63206,"Gross enrolment ratio, primary (% of primary school-age population)",107.83769,2005
IDN,Indonesia,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",60.12814,2005
IDN,Indonesia,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",17.25585,2005
IDN,Indonesia,64306,"Infants lacking immunization, measles (% of one-year-olds)",23,2005
IDN,Indonesia,64406,"Infants lacking immunization, DPT (% of one-year-olds)",15,2005
IDN,Indonesia,65606,Gross fixed capital formation (% of GDP),23.64051177,2005
IDN,Indonesia,68606,Gender Inequality Index (GII),0.534270459,2005
IDN,Indonesia,69206,Life expectancy at birth (years),67.191,2005
IDN,Indonesia,69706,Expected years of schooling (years),10.93576,2005
IDN,Indonesia,89006,"Maternal mortality ratio (deaths per 100,000 live births)",212,2005
IDN,Indonesia,99106,Net official development assistance received (% of GNI),0.932777,2005
IDN,Indonesia,100806,Forest area (% of total land area),54.01778568,2005
IDN,Indonesia,103006,Mean years of schooling (years),7.446195074,2005
IDN,Indonesia,103206,Life expectancy index,0.726015385,2005
IDN,Indonesia,103606,Income index,0.630638223,2005
IDN,Indonesia,103706,Education index,0.551977614,2005
IDN,Indonesia,110806,"Net migration rate (per 1,000 people)",-0.777,2005
IDN,Indonesia,110906,"Unemployment, youth (% ages 15–24)",24.3,2005
IDN,Indonesia,111106,International inbound tourists (thousands),5002,2005
IDN,Indonesia,111306,Private capital flows (% of GDP),-3.309507,2005
IDN,Indonesia,112506,"Suicide rate, male (per 100,000 people)",5,2005
IDN,Indonesia,112606,"Suicide rate, female (per 100,000 people)",1.9,2005
IDN,Indonesia,120606,"Life expectancy at birth, female (years)",69.203,2005
IDN,Indonesia,121106,"Life expectancy at birth, male (years)",65.231,2005
IDN,Indonesia,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),46.116,2005
IDN,Indonesia,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),7.349,2005
IDN,Indonesia,123306,"Expected years of schooling, female (years)",10.881,2005
IDN,Indonesia,123406,"Expected years of schooling, male (years)",11.1619,2005
IDN,Indonesia,123506,"Estimated gross national income per capita, female (2011 PPP $)",3968.004351,2005
IDN,Indonesia,123606,"Estimated gross national income per capita, male (2011 PPP $)",9017.59,2005
IDN,Indonesia,127606,Domestic credit provided by financial sector (% of GDP),46.20491731,2005
IDN,Indonesia,132706,Population ages 65 and older (millions),10.85707,2005
IDN,Indonesia,132806,Population under age 5 (millions),22.6805,2005
IDN,Indonesia,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",31.48018,2005
IDN,Indonesia,133206,Exports and imports (% of GDP),63.9879,2005
IDN,Indonesia,136706,GDP per capita (2011 PPP $),6824.606311,2005
IDN,Indonesia,136906,"Human Development Index (HDI), female",0.594555227,2005
IDN,Indonesia,137006,"Human Development Index (HDI), male",0.655539184,2005
IDN,Indonesia,137506,Human Development Index (HDI),0.632240811,2005
IDN,Indonesia,137906,Gender Development Index (GDI),0.906971302,2005
IDN,Indonesia,140606,"Unemployment, total (% of labour force)",7.7,2005
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),6503.146329,2005
IDN,Indonesia,143306,"Gross domestic product (GDP), total (2011 PPP $ billions)",1547.225128,2005
IDN,Indonesia,147206,International student mobility (% of total tertiary enrolment),-0.89353,2005
IDN,Indonesia,147906,Youth not in school or employment (% ages 15-24),31.86,2005
IDN,Indonesia,148206,Labour force participation rate (% ages 15 and older),67.5,2005
IDN,Indonesia,148306,Employment to population ratio (% ages 15 and older),62.3,2005
IDN,Indonesia,149206,Government expenditure on education (% of GDP),2.698169947,2005
IDN,Indonesia,150606,Employment in agriculture (% of total employment),44,2005
IDN,Indonesia,150706,Employment in services (% of total employment),37.2,2005
IDN,Indonesia,153706,Working poor at PPP$3.10 a day (% of total employment),59.2,2005
IDN,Indonesia,163906,Renewable energy consumption (% of total final energy consumption),41.44568581,2005
IDN,Indonesia,164406,Adjusted net savings (% of GNI),-7.268472415,2005
IDN,Indonesia,169706,Total unemployment rate (female to male ratio),1.417910448,2005
IDN,Indonesia,169806,Youth unemployment rate (female to male ratio),1.099547511,2005
IDN,Indonesia,174206,"Total debt service (% of exports of goods, services and primary income)",20.90496522,2005
IDN,Indonesia,174306,Fossil fuel energy consumption (% of total energy consumption),64.9962453,2005
IDN,Indonesia,174406,Carbon dioxide emissions (kg per 2011 PPP $ of GDP),0.221035548,2005
IDN,Indonesia,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",36.11,2005
IDN,Indonesia,175506,"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",57.9,2005
IDN,Indonesia,177106,Population using improved drinking-water sources (%),79.78674603,2005
IDN,Indonesia,177206,Population using improved sanitation facilities (%),52.59397654,2005
IDN,Indonesia,177706,Survival rate to the last grade of lower secondary general education (%),97.3683,2005
IDN,Indonesia,178306,Gross capital formation (% of GDP),25.08140994,2005
IDN,Indonesia,179406,Skilled labour force (% of labour force),26.6,2005
IDN,Indonesia,179706,Ratio of education and health expenditure to military expenditure,7.268259457,2005
IDN,Indonesia,181206,Proportion of births attended by skilled health personnel (%),70.5,2005
IDN,Indonesia,181706,Rural population with access to electricity (%),77.00007615,2005
IDN,Indonesia,181806,Current health expenditure (% of GDP),2.75876,2005
IDN,Indonesia,182106,"Malaria incidence (per 1,000 people at risk)",17.432,2005
IDN,Indonesia,182206,"Tuberculosis incidence (per 100,000 people)",437,2005
IDN,Indonesia,69206,Life expectancy at birth (years),67.002,2004
IDN,Indonesia,69706,Expected years of schooling (years),11.064,2004
IDN,Indonesia,103006,Mean years of schooling (years),7.30170192,2004
IDN,Indonesia,103206,Life expectancy index,0.723107692,2004
IDN,Indonesia,103606,Income index,0.624793338,2004
IDN,Indonesia,103706,Education index,0.550723397,2004
IDN,Indonesia,137506,Human Development Index (HDI),0.628961844,2004
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),6256.322431,2004
IDN,Indonesia,69206,Life expectancy at birth (years),66.82,2003
IDN,Indonesia,69706,Expected years of schooling (years),10.97205,2003
IDN,Indonesia,103006,Mean years of schooling (years),7.157208766,2003
IDN,Indonesia,103206,Life expectancy index,0.720307692,2003
IDN,Indonesia,103606,Income index,0.620640614,2003
IDN,Indonesia,103706,Education index,0.543352792,2003
IDN,Indonesia,137506,Human Development Index (HDI),0.623945585,2003
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),6086.670425,2003
IDN,Indonesia,69206,Life expectancy at birth (years),66.643,2002
IDN,Indonesia,69706,Expected years of schooling (years),10.76056,2002
IDN,Indonesia,103006,Mean years of schooling (years),7.012715611,2002
IDN,Indonesia,103206,Life expectancy index,0.717584615,2002
IDN,Indonesia,103606,Income index,0.617014405,2002
IDN,Indonesia,103706,Education index,0.532661631,2002
IDN,Indonesia,137506,Human Development Index (HDI),0.617836098,2002
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),5942.295091,2002
IDN,Indonesia,69206,Life expectancy at birth (years),66.467,2001
IDN,Indonesia,69706,Expected years of schooling (years),10.63923,2001
IDN,Indonesia,103006,Mean years of schooling (years),6.868222457,2001
IDN,Indonesia,103206,Life expectancy index,0.714876923,2001
IDN,Indonesia,103606,Income index,0.611345953,2001
IDN,Indonesia,103706,Education index,0.524474915,2001
IDN,Indonesia,137506,Human Development Index (HDI),0.611994727,2001
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),5723.439138,2001
IDN,Indonesia,23806,Population with at least some secondary education (% ages 25 and older),21,2000
IDN,Indonesia,23906,"Population with at least some secondary education, female (% ages 25 and older)",26.09854545,2000
IDN,Indonesia,24006,"Population with at least some secondary education, male (% ages 25 and older)",36.39493636,2000
IDN,Indonesia,24106,"Mean years of schooling, female (years)",5.7,2000
IDN,Indonesia,24206,"Mean years of schooling, male (years)",6.3,2000
IDN,Indonesia,27706,"Carbon dioxide emissions, per capita (tonnes)",1.245241613,2000
IDN,Indonesia,31706,Share of seats in parliament (% held by women),8,2000
IDN,Indonesia,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",47.848,2000
IDN,Indonesia,43006,Vulnerable employment (% of total employment),61.7,2000
IDN,Indonesia,43606,"Internet users, total (% of population)",0.92556386,2000
IDN,Indonesia,44206,Total population (millions),211.540429,2000
IDN,Indonesia,45106,Urban population (%),42,2000
IDN,Indonesia,46006,Mobile phone subscriptions (per 100 people),1.73457,2000
IDN,Indonesia,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",22.11772,2000
IDN,Indonesia,47906,Median age (years),24.44,2000
IDN,Indonesia,48706,"Labour force participation rate (% ages 15 and older), female",50.6,2000
IDN,Indonesia,48806,"Labour force participation rate (% ages 15 and older), male",84.7,2000
IDN,Indonesia,49006,Sex ratio at birth (male to female births),1.05,2000
IDN,Indonesia,52306,Research and development expenditure (% of GDP),0.06768,2000
IDN,Indonesia,52606,"Remittances, inflows (% of GDP)",0.721241,2000
IDN,Indonesia,53506,"Foreign direct investment, net inflows (% of GDP)",-2.75744,2000
IDN,Indonesia,57206,"Mortality rate, infant (per 1,000 live births)",41.1,2000
IDN,Indonesia,57506,"Mortality rate, under-five (per 1,000 live births)",52.3,2000
IDN,Indonesia,57806,"Mortality rate, female adult (per 1,000 people)",167.739,2000
IDN,Indonesia,57906,"Mortality rate, male adult (per 1,000 people)",213.77,2000
IDN,Indonesia,58006,"HIV prevalence, adult (% ages 15-49)",0.1,2000
IDN,Indonesia,61006,"Homicide rate (per 100,000 people)",1.0419,2000
IDN,Indonesia,63106,Population ages 15–64 (millions),136.665,2000
IDN,Indonesia,63206,"Gross enrolment ratio, primary (% of primary school-age population)",108.77768,2000
IDN,Indonesia,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",55.09744,2000
IDN,Indonesia,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",14.87963,2000
IDN,Indonesia,64306,"Infants lacking immunization, measles (% of one-year-olds)",24,2000
IDN,Indonesia,64406,"Infants lacking immunization, DPT (% of one-year-olds)",16,2000
IDN,Indonesia,65606,Gross fixed capital formation (% of GDP),19.85085445,2000
IDN,Indonesia,68606,Gender Inequality Index (GII),0.56303172,2000
IDN,Indonesia,69206,Life expectancy at birth (years),66.285,2000
IDN,Indonesia,69706,Expected years of schooling (years),10.57652,2000
IDN,Indonesia,89006,"Maternal mortality ratio (deaths per 100,000 live births)",265,2000
IDN,Indonesia,97106,Fresh water withdrawals (% of total renewable water resources),5.612,2000
IDN,Indonesia,99106,Net official development assistance received (% of GNI),1.07957,2000
IDN,Indonesia,100806,Forest area (% of total land area),54.87450112,2000
IDN,Indonesia,103006,Mean years of schooling (years),6.723729302,2000
IDN,Indonesia,103206,Life expectancy index,0.712076923,2000
IDN,Indonesia,103606,Income index,0.603386848,2000
IDN,Indonesia,103706,Education index,0.517916532,2000
IDN,Indonesia,110806,"Net migration rate (per 1,000 people)",-0.338,2000
IDN,Indonesia,110906,"Unemployment, youth (% ages 15–24)",18.1,2000
IDN,Indonesia,111106,International inbound tourists (thousands),5064,2000
IDN,Indonesia,111306,Private capital flows (% of GDP),3.915311,2000
IDN,Indonesia,112506,"Suicide rate, male (per 100,000 people)",4.8,2000
IDN,Indonesia,112606,"Suicide rate, female (per 100,000 people)",1.9,2000
IDN,Indonesia,120606,"Life expectancy at birth, female (years)",67.995,2000
IDN,Indonesia,121106,"Life expectancy at birth, male (years)",64.582,2000
IDN,Indonesia,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),47.499,2000
IDN,Indonesia,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),7.289,2000
IDN,Indonesia,123306,"Expected years of schooling, female (years)",10.4,2000
IDN,Indonesia,123406,"Expected years of schooling, male (years)",10.8,2000
IDN,Indonesia,123506,"Estimated gross national income per capita, female (2011 PPP $)",3153.575322,2000
IDN,Indonesia,123606,"Estimated gross national income per capita, male (2011 PPP $)",7701.563069,2000
IDN,Indonesia,127606,Domestic credit provided by financial sector (% of GDP),60.67683381,2000
IDN,Indonesia,132706,Population ages 65 and older (millions),9.961873,2000
IDN,Indonesia,132806,Population under age 5 (millions),21.3072,2000
IDN,Indonesia,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",24.10964,2000
IDN,Indonesia,133206,Exports and imports (% of GDP),71.4369,2000
IDN,Indonesia,136706,GDP per capita (2011 PPP $),5805.808706,2000
IDN,Indonesia,136906,"Human Development Index (HDI), female",0.559063143,2000
IDN,Indonesia,137006,"Human Development Index (HDI), male",0.623514459,2000
IDN,Indonesia,137506,Human Development Index (HDI),0.605983559,2000
IDN,Indonesia,137906,Gender Development Index (GDI),0.896632203,2000
IDN,Indonesia,140606,"Unemployment, total (% of labour force)",6.1,2000
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),5429.678983,2000
IDN,Indonesia,143306,"Gross domestic product (GDP), total (2011 PPP $ billions)",1228.163264,2000
IDN,Indonesia,148206,Labour force participation rate (% ages 15 and older),67.5,2000
IDN,Indonesia,148306,Employment to population ratio (% ages 15 and older),63.4,2000
IDN,Indonesia,150606,Employment in agriculture (% of total employment),45.3,2000
IDN,Indonesia,150706,Employment in services (% of total employment),37.3,2000
IDN,Indonesia,153706,Working poor at PPP$3.10 a day (% of total employment),78.9,2000
IDN,Indonesia,163906,Renewable energy consumption (% of total final energy consumption),45.58150099,2000
IDN,Indonesia,164406,Adjusted net savings (% of GNI),7.331395232,2000
IDN,Indonesia,169706,Total unemployment rate (female to male ratio),1.101694915,2000
IDN,Indonesia,169806,Youth unemployment rate (female to male ratio),1.005555556,2000
IDN,Indonesia,174206,"Total debt service (% of exports of goods, services and primary income)",22.84670586,2000
IDN,Indonesia,174306,Fossil fuel energy consumption (% of total energy consumption),61.95226725,2000
IDN,Indonesia,174406,Carbon dioxide emissions (kg per 2011 PPP $ of GDP),0.214482026,2000
IDN,Indonesia,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",36.51,2000
IDN,Indonesia,175506,"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",54.8,2000
IDN,Indonesia,177106,Population using improved drinking-water sources (%),74.56655528,2000
IDN,Indonesia,177206,Population using improved sanitation facilities (%),44.24109356,2000
IDN,Indonesia,178306,Gross capital formation (% of GDP),22.24569693,2000
IDN,Indonesia,181206,Proportion of births attended by skilled health personnel (%),63.5,2000
IDN,Indonesia,181706,Rural population with access to electricity (%),79.72486434,2000
IDN,Indonesia,181806,Current health expenditure (% of GDP),2.0054,2000
IDN,Indonesia,182106,"Malaria incidence (per 1,000 people at risk)",14.585,2000
IDN,Indonesia,182206,"Tuberculosis incidence (per 100,000 people)",449,2000
IDN,Indonesia,69206,Life expectancy at birth (years),66.087,1999
IDN,Indonesia,69706,Expected years of schooling (years),10.68585,1999
IDN,Indonesia,103006,Mean years of schooling (years),6.224183442,1999
IDN,Indonesia,103206,Life expectancy index,0.709030769,1999
IDN,Indonesia,103606,Income index,0.597697376,1999
IDN,Indonesia,103706,Education index,0.504301948,1999
IDN,Indonesia,137506,Human Development Index (HDI),0.597877705,1999
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),5228.975084,1999
IDN,Indonesia,69206,Life expectancy at birth (years),65.866,1998
IDN,Indonesia,69706,Expected years of schooling (years),10.57508,1998
IDN,Indonesia,103006,Mean years of schooling (years),5.724637581,1998
IDN,Indonesia,103206,Life expectancy index,0.705630769,1998
IDN,Indonesia,103606,Income index,0.601185023,1998
IDN,Indonesia,103706,Education index,0.484573475,1998
IDN,Indonesia,137506,Human Development Index (HDI),0.590176302,1998
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),5351.108685,1998
IDN,Indonesia,31706,Share of seats in parliament (% held by women),11.4,1997
IDN,Indonesia,69206,Life expectancy at birth (years),65.617,1997
IDN,Indonesia,69706,Expected years of schooling (years),10.52453,1997
IDN,Indonesia,103006,Mean years of schooling (years),5.225091721,1997
IDN,Indonesia,103206,Life expectancy index,0.7018,1997
IDN,Indonesia,103606,Income index,0.628848047,1997
IDN,Indonesia,103706,Education index,0.46651778,1997
IDN,Indonesia,137506,Human Development Index (HDI),0.590485304,1997
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),6426.531814,1997
IDN,Indonesia,69206,Life expectancy at birth (years),65.339,1996
IDN,Indonesia,69706,Expected years of schooling (years),10.21901,1996
IDN,Indonesia,103006,Mean years of schooling (years),4.72554586,1996
IDN,Indonesia,103206,Life expectancy index,0.697523077,1996
IDN,Indonesia,103606,Income index,0.624462562,1996
IDN,Indonesia,103706,Education index,0.441379584,1996
IDN,Indonesia,137506,Human Development Index (HDI),0.57715493,1996
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),6242.637599,1996
IDN,Indonesia,23806,Population with at least some secondary education (% ages 25 and older),22.4,1995
IDN,Indonesia,23906,"Population with at least some secondary education, female (% ages 25 and older)",17.43,1995
IDN,Indonesia,24006,"Population with at least some secondary education, male (% ages 25 and older)",27.59,1995
IDN,Indonesia,24106,"Mean years of schooling, female (years)",4.1,1995
IDN,Indonesia,24206,"Mean years of schooling, male (years)",5,1995
IDN,Indonesia,27706,"Carbon dioxide emissions, per capita (tonnes)",1.14207743,1995
IDN,Indonesia,31706,Share of seats in parliament (% held by women),11.4,1995
IDN,Indonesia,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",63.11,1995
IDN,Indonesia,43006,Vulnerable employment (% of total employment),62.6,1995
IDN,Indonesia,44206,Total population (millions),196.957849,1995
IDN,Indonesia,45106,Urban population (%),36.1,1995
